human_gene_id	human_gene_name	rabbit_align_seq	rabbit_align_start	rabbit_align_end	rabbit_align_strand	rabbit_align_length
ENSG00000171703	TCEA2	7	135794079	135794219	-1	141
ENSG00000171703	TCEA2	7	135794002	135794073	-1	72
ENSG00000188408	MAGEB5	X	12169968	12170858	1	891
ENSG00000176988	FMR1NB	GL018700	11503878	11504040	1	163
ENSG00000188408	MAGEB5	X	12169968	12170858	1	891
ENSG00000101883	RHOXF1	X	94555048	94555255	-1	208
ENSG00000176774	MAGEB18	X	12063841	12064344	1	504
ENSG00000176774	MAGEB18	X	12064974	12064977	1	4
ENSG00000124092	CTCFL	5	23186244	23186381	-1	138
ENSG00000124092	CTCFL	5	23186244	23186381	-1	138
ENSG00000203870	SMIM9	GL018783	878601	878785	-1	185
ENSG00000203870	SMIM9	GL018783	878486	878497	-1	12
ENSG00000203870	SMIM9	GL018783	878397	878402	-1	6
ENSG00000203870	SMIM9	GL018783	878311	878325	-1	15
ENSG00000203870	SMIM9	GL018783	878083	878252	-1	170
ENSG00000274791	F8A2	GL018783	468453	469223	-1	771
ENSG00000274791	F8A2	GL018783	468060	468350	-1	291
ENSG00000277203	F8A1	GL018783	862117	862738	-1	622
ENSG00000277203	F8A1	GL018783	861738	862116	-1	379
ENSG00000277203	F8A1	GL018783	861583	861737	-1	155
ENSG00000277203	F8A1	GL018783	861016	861255	-1	240
ENSG00000277203	F8A1	GL018783	860705	860948	-1	244
ENSG00000277203	F8A1	GL018783	824338	824864	-1	527
ENSG00000277203	F8A1	GL018783	823571	823993	-1	423
ENSG00000277203	F8A1	GL018783	823053	823570	-1	518
ENSG00000277150	F8A3	GL018783	467534	468350	1	817
ENSG00000277150	F8A3	GL018783	468453	469223	1	771
ENSG00000268994	FAM236B	X	51531686	51532202	1	517
ENSG00000268994	FAM236B	X	51490464	51490614	1	151
ENSG00000283594	FAM236C	X	51728392	51728486	1	95
ENSG00000283594	FAM236C	X	51744696	51744843	1	148
ENSG00000283594	FAM236C	X	51744696	51744843	1	148
ENSG00000225396	FAM236D	X	51531686	51532202	1	517
ENSG00000225396	FAM236D	X	51511591	51511738	1	148
ENSG00000225396	FAM236D	X	51511591	51511738	1	148
ENSG00000275520	FAM236A	X	51728392	51728486	1	95
ENSG00000275520	FAM236A	X	51763569	51763719	1	151
ENSG00000275520	FAM236A	X	51763569	51763701	1	133
ENSG00000268994	FAM236B	X	51531686	51532202	1	517
ENSG00000268994	FAM236B	X	51490464	51490614	1	151
ENSG00000283594	FAM236C	X	51728392	51728486	1	95
ENSG00000283594	FAM236C	X	51744696	51744843	1	148
ENSG00000283594	FAM236C	X	51744696	51744843	1	148
ENSG00000225396	FAM236D	X	51531686	51532202	1	517
ENSG00000225396	FAM236D	X	51511591	51511738	1	148
ENSG00000225396	FAM236D	X	51511591	51511738	1	148
ENSG00000275520	FAM236A	X	51728392	51728486	1	95
ENSG00000275520	FAM236A	X	51763569	51763719	1	151
ENSG00000275520	FAM236A	X	51763569	51763701	1	133
ENSG00000067646	ZFY	X	10105664	10109578	1	3915
ENSG00000067646	ZFY	X	10105664	10109578	1	3915
ENSG00000067646	ZFY	X	10105664	10107217	1	1554
ENSG00000067646	ZFY	X	10080397	10080606	1	210
ENSG00000067646	ZFY	X	10105664	10108138	1	2475
ENSG00000005889	ZFX	X	10080397	10080744	1	348
ENSG00000005889	ZFX	X	10105664	10108386	1	2723
ENSG00000005889	ZFX	X	10108405	10111344	1	2940
ENSG00000005889	ZFX	X	10105664	10108386	1	2723
ENSG00000005889	ZFX	X	10108405	10111344	1	2940
ENSG00000005889	ZFX	X	10080397	10080433	1	37
ENSG00000005889	ZFX	X	10105664	10108386	1	2723
ENSG00000005889	ZFX	X	10108405	10111175	1	2771
ENSG00000005889	ZFX	X	10105664	10107157	1	1494
ENSG00000005889	ZFX	X	10105664	10107475	1	1812
ENSG00000268651	CTAG1A	GL018783	1112716	1113067	-1	352
ENSG00000268651	CTAG1A	GL018783	1113406	1113406	-1	1
ENSG00000268651	CTAG1A	GL018783	1113345	1113350	-1	6
ENSG00000268651	CTAG1A	GL018783	1113257	1113267	-1	11
ENSG00000268651	CTAG1A	GL018783	1112711	1113188	-1	478
ENSG00000126890	CTAG2	GL018783	1112711	1113186	1	476
ENSG00000126890	CTAG2	GL018783	1113483	1113697	1	215
ENSG00000126890	CTAG2	GL018783	1112716	1113067	1	352
ENSG00000184033	CTAG1B	GL018783	1112716	1113067	1	352
ENSG00000184033	CTAG1B	GL018783	1112716	1113188	1	473
ENSG00000184033	CTAG1B	GL018783	1113257	1113267	1	11
ENSG00000184033	CTAG1B	GL018783	1113345	1113350	1	6
ENSG00000184033	CTAG1B	GL018783	1113406	1113490	1	85
ENSG00000184033	CTAG1B	GL018783	1113561	1113697	1	137
ENSG00000268651	CTAG1A	GL018783	1112716	1113067	-1	352
ENSG00000268651	CTAG1A	GL018783	1113406	1113406	-1	1
ENSG00000268651	CTAG1A	GL018783	1113345	1113350	-1	6
ENSG00000268651	CTAG1A	GL018783	1113257	1113267	-1	11
ENSG00000268651	CTAG1A	GL018783	1112711	1113188	-1	478
ENSG00000126890	CTAG2	GL018783	1112711	1113186	1	476
ENSG00000126890	CTAG2	GL018783	1113483	1113697	1	215
ENSG00000126890	CTAG2	GL018783	1112716	1113067	1	352
ENSG00000184033	CTAG1B	GL018783	1112716	1113067	1	352
ENSG00000184033	CTAG1B	GL018783	1112716	1113188	1	473
ENSG00000184033	CTAG1B	GL018783	1113257	1113267	1	11
ENSG00000184033	CTAG1B	GL018783	1113345	1113350	1	6
ENSG00000184033	CTAG1B	GL018783	1113406	1113490	1	85
ENSG00000184033	CTAG1B	GL018783	1113561	1113697	1	137
ENSG00000198276	UCKL1	GL019070	121814	121995	1	182
ENSG00000198276	UCKL1	GL019070	121825	121995	1	171
ENSG00000198276	UCKL1	GL019070	121900	121995	1	96
ENSG00000198276	UCKL1	GL019070	122298	122405	1	108
ENSG00000273047	AL121845.2	GL019070	7529	7727	1	199
ENSG00000273047	AL121845.2	GL019070	7529	7694	1	166
ENSG00000273047	AL121845.2	GL019070	7823	7882	1	60
ENSG00000273047	AL121845.2	GL019070	7823	8188	1	366
ENSG00000273047	AL121845.2	GL019070	7823	7974	1	152
ENSG00000273047	AL121845.2	GL019070	7529	7622	1	94
ENSG00000273047	AL121845.2	GL019070	7823	7968	1	146
ENSG00000273047	AL121845.2	GL019070	11168	11289	1	122
ENSG00000273047	AL121845.2	GL019070	11290	11881	1	592
ENSG00000203896	LIME1	GL019070	7529	7727	1	199
ENSG00000203896	LIME1	GL019070	7529	7694	1	166
ENSG00000203896	LIME1	GL019070	7529	7557	1	29
ENSG00000203896	LIME1	GL019070	7823	7882	1	60
ENSG00000203896	LIME1	GL019070	7823	8188	1	366
ENSG00000203896	LIME1	GL019070	7823	7974	1	152
ENSG00000203896	LIME1	GL019070	7529	7622	1	94
ENSG00000203896	LIME1	GL019070	7823	7968	1	146
ENSG00000184258	CDR1	GL018700	4001869	4002686	1	818
ENSG00000250423	KIAA1210	X	67807720	67807866	1	147
ENSG00000250423	KIAA1210	X	67807867	67807875	1	9
ENSG00000250423	KIAA1210	X	67807876	67808740	1	865
ENSG00000250423	KIAA1210	X	67808744	67808847	1	104
ENSG00000250423	KIAA1210	X	67808848	67808908	1	61
ENSG00000250423	KIAA1210	X	67808909	67809148	1	240
ENSG00000132702	HAPLN2	13	36306180	36306296	-1	117
ENSG00000130234	ACE2	X	1396880	1397854	1	975
ENSG00000130234	ACE2	X	1396880	1397854	1	975
ENSG00000073754	CD5L	13	35418357	35419104	-1	748
ENSG00000073754	CD5L	13	35418226	35418356	-1	131
ENSG00000169188	APEX2	X	36426334	36427873	1	1540
ENSG00000169188	APEX2	X	36427883	36428283	1	401
ENSG00000169188	APEX2	X	36428281	36428569	1	289
ENSG00000169188	APEX2	X	36428281	36428569	1	289
ENSG00000101911	PRPS2	15	86355724	86355816	1	93
ENSG00000101911	PRPS2	15	86355724	86355816	1	93
ENSG00000101911	PRPS2	15	86355724	86355816	1	93
ENSG00000121864	ZNF639	14	74780575	74782435	1	1861
ENSG00000121864	ZNF639	14	74782436	74782716	1	281
ENSG00000121864	ZNF639	14	74782720	74783564	1	845
ENSG00000121864	ZNF639	14	74783605	74783729	1	125
ENSG00000121864	ZNF639	14	74783730	74784035	1	306
ENSG00000121864	ZNF639	14	74784646	74784742	1	97
ENSG00000121864	ZNF639	14	74780575	74780919	1	345
ENSG00000121864	ZNF639	14	74780575	74780682	1	108
ENSG00000121864	ZNF639	14	74780575	74782435	1	1861
ENSG00000121864	ZNF639	14	74782436	74782716	1	281
ENSG00000121864	ZNF639	14	74782720	74783564	1	845
ENSG00000121864	ZNF639	14	74783605	74783729	1	125
ENSG00000121864	ZNF639	14	74783730	74784035	1	306
ENSG00000121864	ZNF639	14	74784646	74784742	1	97
ENSG00000121864	ZNF639	14	74780575	74781135	1	561
ENSG00000121864	ZNF639	14	74780575	74781921	1	1347
ENSG00000121864	ZNF639	14	74780575	74780660	1	86
ENSG00000121864	ZNF639	14	74780575	74781728	1	1154
ENSG00000172007	RAB33B	15	25121360	25122209	-1	850
ENSG00000172007	RAB33B	15	25121164	25121359	-1	196
ENSG00000172007	RAB33B	15	25119503	25121159	-1	1657
ENSG00000172007	RAB33B	15	25121360	25122209	-1	850
ENSG00000172007	RAB33B	15	25121164	25121359	-1	196
ENSG00000172007	RAB33B	15	25119383	25121159	-1	1777
ENSG00000172007	RAB33B	15	25119031	25119300	-1	270
ENSG00000205208	C4orf46	GL018701	1259799	1260633	1	835
ENSG00000205208	C4orf46	GL018701	1261274	1261440	1	167
ENSG00000205208	C4orf46	GL018701	1261491	1262065	1	575
ENSG00000205208	C4orf46	GL018701	1259799	1260633	1	835
ENSG00000205208	C4orf46	GL018701	1261274	1261440	1	167
ENSG00000205208	C4orf46	GL018701	1261491	1262061	1	571
ENSG00000205208	C4orf46	GL018701	1271993	1272072	1	80
ENSG00000163191	S100A11	13	40169615	40169932	-1	318
ENSG00000187223	LCE2D	13	39680426	39680729	-1	304
ENSG00000187223	LCE2D	13	39680168	39680374	-1	207
ENSG00000187180	LCE2C	13	39720939	39721253	1	315
ENSG00000186207	LCE5A	13	39758070	39758631	-1	562
ENSG00000187173	LCE2A	13	39720949	39721243	1	295
ENSG00000159455	LCE2B	13	39680426	39680729	-1	304
ENSG00000159455	LCE2B	13	39680258	39680374	-1	117
ENSG00000203784	LELP1	13	39192194	39192638	-1	445
ENSG00000143549	TPM3	13	38396823	38397426	-1	604
ENSG00000143549	TPM3	13	38395269	38396741	-1	1473
ENSG00000143549	TPM3	13	38396823	38397418	-1	596
ENSG00000143549	TPM3	13	38395269	38396741	-1	1473
ENSG00000143549	TPM3	13	38395269	38396637	-1	1369
ENSG00000143549	TPM3	13	38395269	38396036	-1	768
ENSG00000143549	TPM3	13	38395269	38395688	-1	420
ENSG00000143549	TPM3	13	38395269	38395407	-1	139
ENSG00000143549	TPM3	13	38393924	38394366	-1	443
ENSG00000143549	TPM3	13	38393924	38394363	-1	440
ENSG00000143549	TPM3	13	38390991	38391197	-1	207
ENSG00000143549	TPM3	13	38390339	38390644	-1	306
ENSG00000143549	TPM3	13	38389119	38389523	-1	405
ENSG00000143549	TPM3	13	38388762	38388827	-1	66
ENSG00000143549	TPM3	13	38387512	38388366	-1	855
ENSG00000143549	TPM3	13	38387512	38387708	-1	197
ENSG00000143549	TPM3	13	38369566	38369674	-1	109
ENSG00000160716	CHRNB2	13	38063457	38064481	-1	1025
ENSG00000160716	CHRNB2	13	38063279	38063456	-1	178
ENSG00000160716	CHRNB2	13	38062502	38063189	-1	688
ENSG00000160716	CHRNB2	13	38062326	38062501	-1	176
ENSG00000160716	CHRNB2	13	38061285	38062317	-1	1033
ENSG00000160716	CHRNB2	13	38063823	38064481	-1	659
ENSG00000160685	ZBTB7B	13	37645716	37646864	-1	1149
ENSG00000160685	ZBTB7B	13	37644470	37645415	-1	946
ENSG00000160685	ZBTB7B	13	37645716	37646864	-1	1149
ENSG00000160685	ZBTB7B	13	37644470	37645415	-1	946
ENSG00000160685	ZBTB7B	13	37645716	37646864	-1	1149
ENSG00000160685	ZBTB7B	13	37644470	37645415	-1	946
ENSG00000160685	ZBTB7B	13	37646095	37646864	-1	770
ENSG00000158473	CD1D	13	35069291	35069707	-1	417
ENSG00000158473	CD1D	13	35069291	35069707	-1	417
ENSG00000158473	CD1D	13	35069291	35069707	-1	417
ENSG00000158473	CD1D	13	35069291	35069707	-1	417
ENSG00000158473	CD1D	13	35069291	35069707	-1	417
ENSG00000125363	AMELX	GL018827	578250	578465	1	216
ENSG00000125363	AMELX	GL018827	578479	579001	1	523
ENSG00000125363	AMELX	GL018827	579074	579228	1	155
ENSG00000125363	AMELX	GL018827	579530	579673	1	144
ENSG00000125363	AMELX	GL018827	579674	579862	1	189
ENSG00000125363	AMELX	GL018827	578251	578465	1	215
ENSG00000125363	AMELX	GL018827	578479	579001	1	523
ENSG00000125363	AMELX	GL018827	579074	579228	1	155
ENSG00000125363	AMELX	GL018827	579530	579673	1	144
ENSG00000125363	AMELX	GL018827	579674	579862	1	189
ENSG00000125363	AMELX	GL018827	580216	580562	1	347
ENSG00000125363	AMELX	GL018827	580563	580705	1	143
ENSG00000047648	ARHGAP6	GL018827	577320	577615	1	296
ENSG00000047648	ARHGAP6	GL018827	577621	577812	1	192
ENSG00000047648	ARHGAP6	GL018827	577320	577615	1	296
ENSG00000047648	ARHGAP6	GL018827	577621	577812	1	192
ENSG00000047648	ARHGAP6	GL018827	577320	577581	1	262
ENSG00000047648	ARHGAP6	GL018827	576161	576325	1	165
ENSG00000047648	ARHGAP6	GL018827	576431	576449	1	19
ENSG00000047648	ARHGAP6	GL018827	578250	578465	1	216
ENSG00000047648	ARHGAP6	GL018827	578479	579001	1	523
ENSG00000047648	ARHGAP6	GL018827	579074	579228	1	155
ENSG00000047648	ARHGAP6	GL018827	579530	579673	1	144
ENSG00000047648	ARHGAP6	GL018827	579674	579862	1	189
ENSG00000047648	ARHGAP6	GL018827	578251	578465	1	215
ENSG00000047648	ARHGAP6	GL018827	578479	579001	1	523
ENSG00000047648	ARHGAP6	GL018827	579074	579228	1	155
ENSG00000047648	ARHGAP6	GL018827	579530	579673	1	144
ENSG00000047648	ARHGAP6	GL018827	579674	579862	1	189
ENSG00000047648	ARHGAP6	GL018827	578251	578465	1	215
ENSG00000047648	ARHGAP6	GL018827	578479	579001	1	523
ENSG00000047648	ARHGAP6	GL018827	579074	579228	1	155
ENSG00000047648	ARHGAP6	GL018827	579530	579673	1	144
ENSG00000047648	ARHGAP6	GL018827	579674	579862	1	189
ENSG00000047648	ARHGAP6	GL018827	580216	580562	1	347
ENSG00000047648	ARHGAP6	GL018827	580563	580705	1	143
ENSG00000047648	ARHGAP6	GL018827	580216	580562	1	347
ENSG00000047648	ARHGAP6	GL018827	580563	580705	1	143
ENSG00000101871	MID1	15	103775697	103776439	-1	743
ENSG00000101871	MID1	15	103775697	103776439	-1	743
ENSG00000101871	MID1	15	103775697	103776439	-1	743
ENSG00000101871	MID1	15	103775697	103776439	-1	743
ENSG00000101871	MID1	15	103775697	103776439	-1	743
ENSG00000101871	MID1	15	103775697	103776439	-1	743
ENSG00000101871	MID1	15	103775697	103775726	-1	30
ENSG00000169313	P2RY12	14	45352962	45357193	1	4232
ENSG00000169313	P2RY12	14	45352962	45353922	1	961
ENSG00000169313	P2RY12	14	45256765	45258198	1	1434
ENSG00000104231	ZFAND1	3	97343435	97344725	1	1291
ENSG00000104231	ZFAND1	3	97343612	97344725	1	1114
ENSG00000104231	ZFAND1	3	97343647	97344725	1	1079
ENSG00000104231	ZFAND1	3	97344419	97344717	1	299
ENSG00000104231	ZFAND1	3	97344542	97344725	1	184
ENSG00000104231	ZFAND1	3	97344685	97344725	1	41
ENSG00000104231	ZFAND1	3	97344770	97344973	1	204
ENSG00000104231	ZFAND1	3	97344770	97344973	1	204
ENSG00000104231	ZFAND1	3	97344842	97344973	1	132
ENSG00000104231	ZFAND1	3	97344948	97344973	1	26
ENSG00000104231	ZFAND1	3	97353815	97353936	1	122
ENSG00000104231	ZFAND1	3	97353815	97353936	1	122
ENSG00000104231	ZFAND1	3	97353845	97353936	1	92
ENSG00000104231	ZFAND1	3	97353848	97353936	1	89
ENSG00000104231	ZFAND1	3	97400668	97400920	1	253
ENSG00000104231	ZFAND1	3	97401187	97401662	1	476
ENSG00000160781	PAQR6	13	36624121	36624279	-1	159
ENSG00000160781	PAQR6	13	36624078	36624120	-1	43
ENSG00000160781	PAQR6	13	36624121	36624279	-1	159
ENSG00000160781	PAQR6	13	36624088	36624120	-1	33
ENSG00000160781	PAQR6	13	36623189	36624087	-1	899
ENSG00000160781	PAQR6	13	36623189	36624087	-1	899
ENSG00000160781	PAQR6	13	36623189	36624087	-1	899
ENSG00000160781	PAQR6	13	36623189	36624087	-1	899
ENSG00000160781	PAQR6	13	36623189	36624087	-1	899
ENSG00000160781	PAQR6	13	36623189	36624087	-1	899
ENSG00000160781	PAQR6	13	36623189	36624004	-1	816
ENSG00000160781	PAQR6	13	36623189	36623957	-1	769
ENSG00000160781	PAQR6	13	36623189	36623627	-1	439
ENSG00000160781	PAQR6	13	36622466	36622589	-1	124
ENSG00000215853	RPTN	13	40041417	40043576	-1	2160
ENSG00000215853	RPTN	13	40041096	40041416	-1	321
ENSG00000215853	RPTN	13	40040608	40041003	-1	396
ENSG00000147234	FRMPD3	X	56219259	56220316	1	1058
ENSG00000147234	FRMPD3	X	56220771	56223512	1	2742
ENSG00000147234	FRMPD3	X	56224650	56224924	1	275
ENSG00000147234	FRMPD3	X	56219259	56220316	1	1058
ENSG00000147234	FRMPD3	X	56220771	56223512	1	2742
ENSG00000147234	FRMPD3	X	56224650	56224931	1	282
ENSG00000163346	PBXIP1	13	37716088	37717081	-1	994
ENSG00000163346	PBXIP1	13	37716088	37717077	-1	990
ENSG00000163346	PBXIP1	13	37713939	37714375	-1	437
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55587250	1	1398
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55587250	1	1398
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55584991	55585057	1	67
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55587250	1	1398
ENSG00000169255	B3GALNT1	14	55585000	55585057	1	58
ENSG00000169255	B3GALNT1	14	55585271	55585578	1	308
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55585316	55585578	1	263
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55585332	55585578	1	247
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55588165	1	2313
ENSG00000169255	B3GALNT1	14	55585359	55585578	1	220
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55587250	1	1398
ENSG00000169255	B3GALNT1	14	55585365	55585578	1	214
ENSG00000169255	B3GALNT1	14	55585702	55585720	1	19
ENSG00000169255	B3GALNT1	14	55585853	55587250	1	1398
ENSG00000169255	B3GALNT1	14	55586363	55588165	1	1803
ENSG00000169255	B3GALNT1	14	55586386	55588165	1	1780
ENSG00000169255	B3GALNT1	14	55586430	55588165	1	1736
ENSG00000169255	B3GALNT1	14	55586472	55588165	1	1694
ENSG00000169255	B3GALNT1	14	55586537	55588165	1	1629
ENSG00000169255	B3GALNT1	14	55586545	55588165	1	1621
ENSG00000169255	B3GALNT1	14	55586683	55587250	1	568
ENSG00000169255	B3GALNT1	14	55586835	55587250	1	416
ENSG00000169255	B3GALNT1	14	55586843	55587250	1	408
ENSG00000169255	B3GALNT1	14	55587068	55588165	1	1098
ENSG00000169255	B3GALNT1	14	55587136	55588165	1	1030
ENSG00000169255	B3GALNT1	14	55587378	55588165	1	788
ENSG00000169255	B3GALNT1	14	55587799	55588165	1	367
ENSG00000169255	B3GALNT1	14	55587936	55588165	1	230
ENSG00000169255	B3GALNT1	14	55587956	55588165	1	210
ENSG00000169255	B3GALNT1	14	55587970	55588165	1	196
ENSG00000169255	B3GALNT1	14	55588008	55588165	1	158
ENSG00000169255	B3GALNT1	14	55588041	55588165	1	125
ENSG00000169255	B3GALNT1	14	55810216	55810233	1	18
ENSG00000169255	B3GALNT1	14	55811691	55811800	1	110
ENSG00000174948	GPR149	14	48562213	48565546	1	3334
ENSG00000123570	RAB9B	X	86305153	86308620	-1	3468
ENSG00000150907	FOXO1	GL018719	3590839	3594150	1	3312
ENSG00000196664	TLR7	13	121411200	121411845	-1	646
ENSG00000196664	TLR7	13	121410092	121410585	-1	494
ENSG00000196664	TLR7	13	121408920	121409671	-1	752
ENSG00000146950	SHROOM2	15	73629300	73629544	-1	245
ENSG00000146950	SHROOM2	15	73629300	73629544	-1	245
ENSG00000146950	SHROOM2	15	73629507	73629544	-1	38
ENSG00000184148	SPRR4	13	39416045	39416425	-1	381
ENSG00000166681	BEX3	X	86708035	86708653	1	619
ENSG00000166681	BEX3	X	86708035	86708637	1	603
